0.0356,0.03569,0.03568,0.03561,0.03561,0.03604,0.03719,0.03625,0.03601,0.03573,0.03629,0.03612,0.03577,0.03592,0.03618,0.03578,0.0356,0.03585,0.03581,0.03578,0.03574,0.03591,0.03578,0.03579,0.03598,0.03596,0.03602,0.03554,0.03585,0.03579,0.03566,0.03597
0.03596,0.03543,0.03556,0.03602,0.03577,0.0358,0.03589,0.03555,0.036,0.03569,0.03603,0.03577,0.0356,0.03607,0.03619,0.03553,0.03566,0.0358,0.03566,0.03571,0.03577,0.03578,0.03584,0.03567,0.03559,0.0359,0.03618,0.03598,0.03623,0.03639,0.03664,0.0363
0.03613,0.03593,0.03603,0.03545,0.03561,0.03554,0.03575,0.03571,0.03559,0.03568,0.0355,0.03571,0.03564,0.03567,0.03564,0.03575,0.03555,0.03559,0.03578,0.03573,0.03581,0.03598,0.03564,0.03576,0.03583,0.03564,0.0356,0.03551,0.03594,0.0364,0.03591,0.03564
0.03565,0.03594,0.03633,0.03554,0.03565,0.03557,0.0355,0.03613,0.03577,0.03578,0.03578,0.03591,0.03578,0.03575,0.03619,0.03588,0.03559,0.03537,0.03561,0.03581,0.03601,0.03571,0.03557,0.03548,0.03564,0.03568,0.03564,0.0357,0.03605,0.03597,0.03601,0.03572
