0.04981,0.09364,0.13716,0.18057,0.22389,0.26656,0.30927,0.35196,0.39468,0.43762,0.48071,0.52404,0.56727,0.6108,0.65443,0.6981,0.74156,0.78488,0.82987,0.87362,0.91849,0.96345,1.00817,1.0527,1.09755,1.14227,1.18695,1.23152,1.27604,1.32036,1.36444,1.4088,1.45326,1.49774,1.5414,1.58468,1.62786,1.67126,1.71443,1.7575,1.80082,1.8445,1.8881,1.93186,1.97547,2.01851,2.06159,2.10586,2.15014,2.19469,2.23919,2.28297,2.32684,2.37094,2.41516,2.46009,2.50507,2.54907,2.59422,2.63818,2.68178,2.7258,2.76956,2.81313,2.85681,2.90056,2.94439,2.98832,3.03241,3.07666,3.12104,3.16546,3.20979,3.25499,3.29996,3.34463,3.38952,3.43415,3.47736,3.52199,3.56647,3.61093,3.65528,3.69863,3.74185,3.78533,3.829,3.87248,3.91558,3.95958,4.00349,4.0469,4.0901,4.13345,4.17686,4.22003,4.26349,4.30687,4.35014,4.39329,4.43662,4.48018,4.52374,4.56702,4.61029,4.65338,4.69641,4.73934,4.7823,4.82533,4.86939,4.91369,4.95809,5.00162,5.04638,5.09097,5.13539,5.1798,5.22406,5.26748,5.31112,5.35545,5.39957,5.44371,5.48769,5.53199,5.57682,5.6204,5.66373,5.70673,5.74951,5.79311,5.83692,5.88057,5.92457,5.96883,6.01355,6.05817,6.10223,6.14634,6.19051,6.23474,6.27897,6.32328,6.36755,6.41194,6.45666,6.50055,6.54523,6.59018,6.63516,6.67993,6.72498,6.76892,6.81356,6.85768,6.90151,6.94543,6.98925,7.03301,7.07711,7.12108,7.16492,7.20883,7.25226,7.29606,7.33961,7.38325,7.42699,7.47164,7.5157,7.56089,7.60514,7.65005,7.69411,7.73825,7.78258,7.82706,7.87196,7.91681,7.96156,8.00667,8.05062,8.09417,8.13769,8.18198,8.22603,8.27037,8.31597,8.36095,8.40518,8.44949,8.49349,8.53843,8.58344,8.6287,8.67392,8.72018,8.76463,8.80907,8.85324,8.89754,8.9411,8.98485,9.0292,9.07369,9.11835,9.16403,9.20877,9.25273,9.29688,9.34097,9.38527,9.42942,9.47468,9.52001,9.56478,9.61,9.65487,9.69985,9.74464,9.78941,9.83342,9.87779,9.92217,9.96658,10.01184,10.05735,10.10255,10.14639,10.19034,10.23562,10.28017,10.32447,10.36889,10.41351,10.45904,10.50439,10.54967,10.5935,10.63769,10.68209,10.72587,10.76964,10.81435,10.85852,10.9027,10.94672,10.99052,11.03463,11.0792,11.1241,11.17072,11.2153,11.2597,11.30431,11.34871,11.39287,11.43695,11.48231,11.52728,11.57174,11.61617,11.66054,11.70434,11.7486,11.79386,11.83933,11.88498,11.93015,11.97481,12.01941,12.06393,12.10863,12.15376,12.19798,12.24268,12.28726,12.3314,12.37561,12.42225,12.46789,12.51429,12.55836,12.60231,12.64658,12.69119,12.73593,12.78199,12.82747,12.87167,12.91989,12.96538,13.01016,13.05475,13.09921,13.1434,13.19021,13.23654,13.2841,13.33043,13.3764,13.42131,13.46635,13.51063,13.55499,13.59897,13.64298,13.68671,13.73102,13.77508,13.81894,13.86272,13.90654,13.94988,13.99321,14.03648,14.0801,14.12384,14.16783,14.21165,14.25547,14.29943,14.34327,14.38708,14.43077,14.47501,14.51905,14.56267,14.60618,14.64951,14.69288,14.73656,14.78041,14.82435,14.8676,14.91217,14.95571,14.99943,15.04328,15.08706,15.13081,15.17447,15.21828,15.26214,15.30554,15.35039,15.39516,15.43989,15.48466,15.52964,15.57424,15.61882,15.66317,15.70789,15.75268,15.7973,15.84229,15.88745,15.93158,15.97561,16.01917,16.06238,16.10532,16.14868,16.19297,16.2371,16.28109,16.32531,16.3695,16.41386,16.45764,16.50211,16.54634,16.59128,16.63521,16.68076,16.7264,16.77074,16.81519,16.85959,16.90472,16.95083,16.9959,17.04083,17.08567,17.13039,17.17513,17.21958,17.26437,17.30899,17.35434,17.39962,17.44457,17.48984,17.53525,17.58072,17.62645,17.67078,17.71637,17.76091,17.80679,17.85209,17.89648,17.94058,17.98461,18.02965,18.07418,18.11976,18.16542,18.21008,18.2547,18.29889,18.34261,18.38722,18.43162,18.47535,18.51955,18.56352,18.60813,18.6531,18.69758,18.74231,18.78734,18.83233,18.87596,18.9198,18.96351,19.00755,19.05135,19.09558,19.13967,19.18414,19.22797,19.27211,19.31563,19.35916,19.403,19.44735,19.49187,19.53632,19.58055,19.6252,19.66887,19.71243,19.75645,19.80052,19.84449,19.88871,19.93267,19.97626,20.02007,20.06398,20.10774,20.15151,20.19523,20.23853,20.28182,20.32502,20.36833,20.41165,20.45492,20.49818,20.5414,20.58439,20.62795,20.67194,20.71539,20.75856,20.80157,20.84443,20.88727,20.93017,20.97301,21.01608,21.05912,21.10177,21.14444,21.18744,21.23047,21.27378,21.31705,21.36022,21.40369,21.44758,21.49153,21.53546,21.57945,21.62333,21.66702,21.71081,21.75457,21.79838,21.84226,21.88578,21.92926,21.97264,22.01579,22.05918,22.1023,22.14508,22.18816,22.2316,22.27526,22.31949,22.36353,22.40755,22.45155,22.4955,22.53937,22.58325,22.6272,22.67108,22.71498,22.75851,22.80201,22.84551,22.88927,22.93325,22.97743,23.02167,23.06535,23.10901,23.15272,23.19611,23.23938,23.28264,23.32605,23.36973,23.41326,23.4573,23.50142,23.54516,23.58878,23.63236,23.6755,23.71853,23.76142,23.80449,23.84786,23.8914,23.93533,23.97902,24.02278,24.06652,24.11045,24.15417,24.19775,24.24133,24.28514,24.3285,24.37208,24.41569,24.4595,24.50332,24.54712,24.59122,24.63517,24.67911,24.72284,24.76585,24.80911,24.85301,24.89686,24.9412,24.98526,25.02926,25.07378,25.11831,25.16267,25.20677,25.25119,25.2959,25.3405,25.38516,25.42929,25.47365,25.51843,25.56308,25.60801,25.65308,25.69791,25.74221,25.78657,25.83079,25.87511,25.91925,25.96351,26.007,26.05046,26.09403,26.1374,26.18077,26.22427,26.26776,26.31165,26.35635,26.40086,26.44536,26.48987,26.53333,26.57676,26.62035,26.66386,26.70714,26.75027,26.79363,26.83731,26.88132,26.92519,26.969,27.01301,27.05667,27.10022,27.14375,27.18726,27.23055,27.27401,27.31743,27.36078,27.40408,27.44737,27.49063,27.53398,27.57734,27.62104,27.66493,27.70855,27.75225,27.79607,27.84021,27.88417,27.92835,27.97246,28.01671,28.06068,28.10463,28.14876,28.19289,28.23815,28.28355,28.32803,28.37239,28.41626,28.45986,28.50347,28.54665,28.58981,28.63318,28.67636,28.71936,28.76258,28.80543,28.84844,28.89174,28.93484,28.97791,29.02107,29.06426,29.10742,29.15052,29.19372,29.23699,29.28055,29.32418,29.36761,29.41083,29.45444,29.49808,29.54164,29.5864,29.63107,29.67545,29.7197,29.76391,29.80829,29.85291,29.89787,29.94301,29.98791,30.03275,30.07755,30.12276,30.16743,30.21196,30.2564,30.30047,30.34463,30.38848,30.43282,30.47695,30.52085,30.56482,30.60901,30.65305,30.69757,30.742,30.78647,30.83099,30.87554,30.92054,30.96553,31.01031,31.05481,31.0991,31.14354,31.1879,31.2321,31.2765,31.32152,31.36632,31.41067,31.45523,31.49968,31.5431,31.5864,31.62979,31.67388,31.71787,31.76192,31.80651,31.85122,31.89575,31.9397,31.98363,32.02699,32.07028,32.11404,32.15801,32.20214,32.24616,32.29015,32.33428,32.37834,32.42229,32.46655,32.51009,32.55334,32.59731,32.64125,32.68524,32.72903,32.77258,32.81603,32.85953,32.9032,32.94687,32.99204,33.03708,33.08187,33.12684,33.17182,33.21647,33.26102,33.30534,33.34978,33.3944,33.43894,33.48334,33.52787,33.57241,33.61629,33.66025,33.70338,33.74644,33.78964,33.83292,33.87629,33.91953,33.96269,34.00619,34.04955,34.09302,34.13666,34.17999,34.22368,34.2673,34.31058,34.35363,34.39648,34.43982,34.48309,34.52704,34.57076,34.61568,34.66043,34.70474,34.74899,34.79354,34.83799,34.88223,34.92651,34.97102,35.01523,35.05861,35.10174,35.14547,35.19043,35.23428,35.27804,35.32154,35.36431,35.40739,35.45065,35.49414,35.53814,35.58183,35.62588,35.66979,35.71399,35.75813,35.80227,35.84628,35.88982,35.93376,35.97824,36.02213,36.06607,36.10988,36.15405,36.19837,36.24193,36.28556,36.32928,36.37304,36.41706,36.46127,36.50526,36.54922,36.5931,36.63663,36.68028,36.72505,36.76904,36.81369,36.85974,36.90505,36.9501,36.99417,37.03888,37.08428,37.12967,37.17626,37.2218,37.26897,37.31634,37.36254,37.40743,37.45275,37.49828,37.54366,37.58909,37.63567,37.68095,37.72697,37.77232,37.81744,37.86358,37.90822,37.95358,37.99915,38.04668,38.09279,38.13957,38.18443,38.22918,38.27514,38.31914,38.36332,38.40788,38.45219,38.49672,38.54108,38.58529,38.6294,38.67379,38.71807,38.76205,38.80611,38.85004,38.89363,38.93718,38.9812,39.02626,39.07135,39.11741,39.16345,39.20814,39.25251,39.29605,39.34006,39.38399,39.428,39.47224,39.51746,39.56296,39.60812,39.65298,39.69817,39.74274,39.78716,39.83166,39.87684,39.92194,39.96706,40.01208,40.05696,40.10117,40.14543,40.18911,40.23268,40.27652,40.32034,40.36392,40.40757,40.45113,40.49434,40.53773,40.58104,40.6246,40.6682,40.71187,40.75554,40.79956,40.84378,40.8879,40.93111,40.9748,41.01871,41.06234,41.106,41.14952,41.19326,41.23692,41.2803,41.32396,41.36819,41.41244,41.45643,41.50034,41.54427,41.58815,41.63209,41.67583,41.71949,41.76313,41.80657,41.84988,41.8927,41.93527,41.97807,42.02086,42.06477,42.10865,42.15238,42.19686,42.24146,42.28593,42.33069,42.37553,42.42035,42.46522,42.50993,42.55413,42.59824,42.64268,42.68674,42.731,42.77564,42.82055,42.86535,42.90961,42.95384,42.99815,43.04231,43.08617,43.12994,43.17323,43.21616,43.25897,43.30206,43.34531,43.38872,43.43199,43.47529,43.51842,43.56162,43.60545,43.64899,43.69242,43.73574,43.77945,43.82313,43.8666,43.91011,43.95446,43.99956,44.04447,44.08958,44.13446,44.17938,44.22417,44.26908,44.31384,44.35864,44.40333,44.44774,44.49133,44.53472,44.57783,44.62093,44.66404,44.70727,44.7508,44.79432,44.83793,44.88118,44.92446,44.96798,45.01147,45.0551,45.09849,45.142,45.18581,45.23001,45.27402,45.31735,45.36123,45.4049,45.44823,45.49137,45.53412,45.57692,45.6199,45.66322,45.70646,45.7493,45.79256,45.8362,45.87969,45.92347,45.96701,46.0105,46.0549,46.09915,46.14371,46.18866,46.23378,46.27894,46.32277,46.36633,46.40954,46.45304,46.49663,46.53953,46.58241,46.6266,46.67067,46.71534,46.75956,46.80372,46.84793,46.89193,46.93606,46.98017,47.02486,47.0697,47.11446,47.15909,47.20264,47.24607,47.28987,47.33417,47.37823,47.42223,47.46612,47.50978,47.55368,47.59777,47.64191,47.68567,47.72896,47.77194,47.81481,47.8579,47.901,47.94407,47.98734,48.03049,48.07368,48.11707,48.16043,48.20368,48.24694,48.29014,48.3333,48.37628,48.41926,48.46264,48.50602,48.54895,48.59185,48.63479,48.67768,48.72061,48.76448,48.80915,48.85407,48.899,48.94396,48.98889,49.03392,49.07915,49.12421,49.1693,49.21461,49.25956,49.30453,49.34931,49.39463,49.43953,49.48454,49.52919,49.57409,49.61889,49.6629,49.70745,49.75049,49.79317,49.83593,49.87867,49.92129,49.96429,50.00828,50.05115,50.09396,50.13643,50.17921,50.22198,50.265,50.30866,50.35252,50.39671,50.44056,50.4836,50.5266,50.57003,50.61344,50.65688,50.7006,50.74394,50.78768,50.83139,50.87503,50.91858,50.96227,51.00591,51.04951,51.09301,51.13659,51.18043,51.22416,51.26762,51.31073,51.3545,51.39772,51.44105,51.48441,51.52892,51.57248,51.61631,51.65984,51.70309,51.7464,51.78975,51.83336,51.87673,51.92119,51.96545,52.01022,52.05499,52.0997,52.14459,52.18949,52.23423,52.27906,52.32258,52.36614,52.40947,52.45324,52.49677,52.54043,52.58529,52.63016,52.67435,52.71831,52.7621,52.80594,52.84974,52.89362,52.93724,52.9809,53.02455,53.0681,53.11156,53.15493,53.19809,53.24113,53.28421,53.3273,53.37038,53.41439,53.45828,53.50226,53.54617,53.59016,53.63318,53.67616,53.71914,53.7621,53.80536,53.84876,53.89218,53.93569,53.97954,54.02277,54.06566,54.10883,54.15197,54.19503,54.23789,54.28071,54.32489,54.36915,54.41364,54.4568,54.49996,54.54318,54.58733,54.63123,54.67518,54.71896,54.76266,54.80651,54.85068,54.8951,54.93919,54.98309,55.0269,55.07071,55.11508,55.1591,55.20308,55.24721,55.29149,55.33557,55.37965,55.42358,55.46747,55.51128,55.55556,55.59994,55.64428,55.68864,55.73295,55.7774,55.82192,55.86659,55.91087,55.95549,55.99918,56.04241,56.0866,56.13067,56.17471,56.2188,56.26273,56.30719,56.35144,56.3958,56.43983,56.48375,56.52825,56.57213,56.61592,56.65953,56.70399,56.74808,56.79184,56.83567,56.87961,56.92338,56.96723,57.01101,57.05492,57.0992,57.14323,57.18727,57.2313,57.27535,57.31927,57.36307,57.40698,57.45106,57.49542,57.53971,57.58417,57.62852,57.67279,57.71753,57.76226,57.80703,57.85157,57.89604,57.94038,57.98499,58.02961,58.07417,58.11867,58.16222,58.20583,58.25028,58.29469,58.33903,58.38332,58.42798,58.47165,58.51516,58.55858,58.60223,58.64567,58.68915,58.73274,58.7761,58.81936,58.86289,58.90639,58.95026,58.9937,59.03709,59.08046,59.12395,59.16779,59.21173,59.25548,59.29889,59.34275,59.38693,59.43109,59.47516,59.51908,59.56304,59.60726,59.65125,59.6952,59.73869,59.78221,59.82559,59.86914,59.91271,59.9564,59.99971,60.04313,60.08619,60.12974,60.17412,60.2181,60.26217,60.30621,60.35064,60.39515,60.43938,60.48316,60.52617,60.56949,60.61266,60.65587,60.69886,60.74143,60.78421,60.82743,60.87109,60.91505,60.95869,61.00182,61.0447,61.08812,61.1316,61.17484,61.21837,61.26211,61.30564,61.3491,61.39238,61.43567,61.47904,61.52271,61.56665,61.6105,61.65445,61.69822,61.74192,61.78553,61.82906,61.87247,61.91584,61.95915,62.00265,62.04674,62.09062,62.13417,62.17774,62.22094,62.26421,62.30785,62.35141,62.39518,62.43923,62.48242,62.52614,62.56998,62.61372,62.65782,62.70199,62.74596,62.78973,62.83364,62.87741,62.92052,62.96351,63.00666,63.05105,63.09572,63.13941,63.18316,63.22681,63.27044,63.31386,63.3569,63.4,63.44318,63.48632,63.52956,63.57261,63.61574,63.65939,63.70295,63.74623,63.78984,63.8334,63.87684,63.92024,63.96341,64.00621,64.04919,64.0926,64.13567,64.17853,64.22193,64.26583,64.30969,64.35324,64.39639,64.43973,64.48313,64.52638,64.56945,64.61288,64.65621,64.69933,64.74229,64.78523,64.82837,64.8713,64.9148,64.95857,65.00256,65.0466,65.09055,65.1344,65.17822,65.22185,65.26538,65.30885,65.35308,65.39714,65.44034,65.48355,65.52701,65.57068,65.61488,65.65911,65.70331,65.74738,65.79118,65.83487,65.87843,65.92191,65.96525,66.00867,66.05223,66.09583,66.13935,66.18288,66.22651,66.27005,66.31353,66.35728,66.40122,66.44528,66.48928,66.53349,66.57736,66.62098,66.66457,66.70859,66.75254,66.79656,66.84069,66.88507,66.92909,66.97307,67.01692,67.06105,67.1052,67.14907,67.19273,67.23641,67.27982,67.32308,67.36634,67.40924,67.45219,67.49516,67.5381,67.58133,67.62469,67.66781,67.71077,67.75353,67.79628,67.83945,67.88301,67.92663,67.97018,68.01373,68.05723,68.10081,68.1445,68.18789,68.23133,68.27491,68.31828,68.36165,68.405,68.44838,68.49172,68.53476,68.57771,68.62082,68.66387,68.70712,68.75012,68.79318,68.83603,68.87894,68.92189,68.96472,69.00776,69.05114,69.09446,69.13781,69.18124,69.22473,69.26797,69.31118,69.35433,69.39742,69.44058,69.48427,69.5281,69.5719,69.61574,69.6589,69.702,69.74539,69.78847,69.83157,69.87456,69.91767,69.96056,70.00343,70.04625,70.08906,70.13202,70.17482,70.21753,70.26013,70.30281,70.34546,70.38828,70.43109,70.47373,70.51666,70.56023,70.60418,70.64795,70.69157,70.73503,70.77854,70.82182,70.86485,70.90773,70.951,70.99404,71.03721,71.08034,71.12319,71.16614,71.20928,71.25228,71.29534,71.3381,71.38095,71.42392,71.46672,71.50961,71.55246,71.5954,71.63858,71.68165,71.72502,71.76826,71.81119,71.85424,71.89753,71.94085,71.98408,72.02743,72.07072,72.11379,72.15745,72.20112,72.24458,72.28812,72.33179,72.37562,72.41923,72.46302,72.50671,72.55037,72.59408,72.63779,72.6816,72.7264,72.77125,72.81618,72.86112,72.90604,72.95091,72.99583,73.03977,73.08436,73.12869,73.1734,73.21749,73.26178,73.30591,73.35009,73.39419,73.43822,73.4825,73.52667,73.57077,73.61473,73.65856,73.70251,73.74636,73.79028,73.83441,73.87825,73.92249,73.9667,74.011,74.05513,74.09917,74.14324,74.18717,74.23144,74.27579,74.32002,74.36387,74.40776,74.45162,74.49575,74.53994,74.58434,74.62859,74.67258,74.71656,74.75989,74.80334,74.84671,74.89027,74.93367,74.9769,75.02043,75.06417,75.10798,75.1521,75.19591,75.23961,75.2835,75.32699,75.3706,75.41466,75.45864,75.50266,75.54647,75.59031,75.63401,75.67767,75.7213,75.76488,75.80804,75.85139,75.89481,75.9388,75.98267,76.02606,76.06921,76.1124,76.15619,76.20001,76.24344,76.28676,76.33014,76.37368,76.41726,76.46068,76.50405,76.54744,76.59084,76.63432,76.67756,76.72079,76.76412,76.8075,76.85094,76.89425,76.93764,76.98104,77.02466,77.06835,77.11187,77.15531,77.19848,77.24165,77.28505,77.32842,77.37305,77.41747,77.46191,77.50631,77.5507,77.59512,77.63952,77.6831,77.72658,77.77029,77.81375,77.85726,77.90066,77.94409,77.98737,78.03071,78.07401,78.11731,78.16066,78.20413,78.24753,78.29214,78.3362,78.38032,78.42496,78.47021,78.51517,78.55995,78.60497,78.64973,78.69371,78.73757,78.78121,78.82514,78.86937,78.91339,78.95762,79.00178,79.04588,79.09009,79.13397,79.17797,79.22182,79.2658,79.30992,79.35363,79.39749,79.4413,79.48522,79.52927,79.57283,79.61634,79.6602,79.70408,79.7473,79.79026,79.83329,79.87653,79.91975,79.96294,80.0064,80.05023,80.09351,80.13679,80.18018,80.22323,80.26663,80.30989,80.35283,80.39631,80.43958,80.48322,80.52722,80.5711,80.61493,80.65862,80.70245,80.74583,80.78896,80.83204,80.8751,80.91855,80.96328,81.00827,81.05234,81.09666,81.14063,81.18472,81.22872,81.27245,81.31626,81.35965,81.40366,81.44767,81.49219,81.53661,81.58118,81.62568,81.67014,81.71488,81.75961,81.80408,81.84767,81.89103,81.93422,81.97734,82.02072,82.06461,82.10779,82.15114,82.1944,82.23772,82.28099,82.32444,82.3678,82.41115,82.4546,82.49792,82.54148,82.58485,82.62926,82.67355,82.71855,82.7629,82.80754,82.85111,82.89446,82.93797,82.98221,83.0261,83.07007,83.11374,83.15735,83.20102,83.24518,83.28859,83.33331,83.37661,83.4198,83.46294,83.50598,83.54908,83.59237,83.63601,83.68076,83.72553,83.77004,83.81432,83.85857,83.90271,83.94606,83.9895,84.03285,84.07612,84.11948,84.16256,84.20555,84.24878,84.29201,84.33541,84.37902,84.42255,84.46635,84.51024,84.55365,84.59863,84.64284,84.68688,84.73083,84.77482,84.8187,84.86282,84.90678,84.95045,84.99424,85.03818,85.08211,85.12565,85.16942,85.21289,85.25732,85.30186,85.34661,85.39134,85.43588,85.48043,85.52522,85.57008,85.61463,85.65786,85.70128,85.74451,85.78797,85.83176,85.87549,85.91925,85.96312,86.00685,86.05052,86.09443,86.13865,86.18265,86.22702,86.27144,86.3155,86.35919,86.403,86.44714,86.491,86.53491,86.57829,86.6219,86.66593,86.71031,86.75451,86.79827,86.84231,86.88636,86.9306,86.97461,87.01892,87.06291,87.10679,87.15068,87.19477,87.23891,87.28321,87.32757,87.37199,87.41622,87.46116,87.5056,87.5497,87.59492,87.63997,87.68475,87.72953,87.77479,87.81944,87.86371
