2.27823,4.5622,6.84558,9.12484,11.40368,13.71031,16.09033,18.41035,20.71492,23.00175,25.32426,27.63616,29.92561,32.22429,34.53959,36.82961,39.10803,41.40256,43.69449,45.98434,48.27189,50.56986,52.85994,55.1503,57.4532,59.75497,62.0603,64.33487,66.62925,68.9198,71.20224,73.50434
2.30175,4.56915,6.84479,9.14981,11.43894,13.72997,16.02677,18.30224,20.60605,22.8902,25.19592,27.48507,29.7636,32.07181,34.38799,36.66187,38.94419,41.23527,43.51779,45.80339,48.09291,50.38314,52.67723,54.95983,57.23738,59.53526,61.85099,64.15348,66.47229,68.80108,71.14604,73.46899
2.31217,4.61168,6.91756,9.18627,11.46546,13.74034,16.02823,18.31385,20.59188,22.87546,25.14749,27.43311,29.71402,31.99679,34.27783,36.56585,38.84113,41.11894,43.40876,45.69561,47.98769,50.29065,52.57196,54.86065,57.15378,59.43496,61.71315,63.98558,66.28602,68.61539,70.91365,73.19458
2.28161,4.5817,6.90657,9.1813,11.46266,13.73934,16.01115,18.32324,20.61223,22.90226,25.1923,27.49085,29.78102,32.06889,34.3852,36.68184,38.95968,41.22355,43.50281,45.79488,48.09943,50.38461,52.66103,54.93176,57.21296,59.49635,61.77745,64.06237,66.36942,68.67133,70.97632,73.26258
